TransactionID,CustomerID,Timestamp,TransactionType,MerchantCategory,Amount,CardPresent,DeviceType,Country,HomeCountry,Hour,IsNight,IsForeign,DeviceNovel,PrevTimestamp,SecondsSincePrev,RapidSeq,FraudProb,FraudFlag,AmtScaled,MerchantRisk,CardNotPresent,RiskScore
TX-218616,CUST-10035,2022-09-20 16:23:01,ATM,Food,16.57,Yes,ATM Machine,Australia,Australia,16,0,0,1,2022-09-04 03:15:29,1429652.0,0,0.05903810571685537,0,0.002072812098258611,0.01,0,0.10192548423439053
TX-215276,CUST-10035,2022-11-11 05:57:29,Online,Food,5.69,No,POS Terminal,Australia,Australia,5,0,0,0,2022-09-20 16:23:01,4455268.0,0,0.03941874252201988,0,0.0007001891141409184,0.01,1,0.10144506618994933
TX-215825,CUST-10036,2021-03-19 01:17:54,POS,Retail,87.85,Yes,POS Terminal,India,India,1,1,0,0,,999999.0,0,0.04458862249600022,0,0.011065511207441432,0.02,0,0.0862729289226045
TX-209915,CUST-10036,2021-07-15 11:03:21,Online,Travel,864.4,No,Tablet,India,India,11,0,0,0,2021-03-19 01:17:54,10230327.0,0,0.06616094079189444,0,0.10903521509683427,0.05,1,0.144162325283892
TX-206212,CUST-10036,2021-11-22 18:55:11,POS,Crypto,139.81,Yes,POS Terminal,India,India,18,0,0,0,2021-07-15 11:03:21,11260310.0,0,0.1327320883902245,0,0.017620795238209384,0.12,0,0.02056727833337328
TX-200101,CUST-10036,2022-09-15 19:08:02,Transfer,Retail,150.52,No,Tablet,India,India,19,0,0,0,2021-11-22 18:55:11,25661571.0,0,0.05578725788446126,0,0.018971970988200238,0.02,1,0.10904018984587009
TX-204526,CUST-10036,2022-09-22 20:43:00,Online,Entertainment,192.77,No,ATM Machine,Germany,India,20,0,1,1,2022-09-15 19:08:02,610498.0,0,0.15150024822884595,0,0.024302239469723447,0.03,1,0.3621057838144032
TX-211492,CUST-10037,2022-05-03 07:00:12,Online,Entertainment,18.5,Yes,Tablet,India,India,7,0,0,0,,999999.0,0,0.06154568425589977,0,0.002316301285698606,0.03,0,0.004410705449994512
TX-203028,CUST-10037,2022-08-22 23:59:11,Online,Food,106.39,No,Tablet,India,India,23,0,0,0,2022-05-03 07:00:12,9651539.0,0,0.04572626888359869,0,0.01340452132927434,0.01,1,0.10589158246524603
TX-212386,CUST-10038,2021-04-19 23:59:47,Online,Healthcare,42.34,No,Mobile,Germany,Germany,23,0,0,0,,999999.0,0,0.05287168268557559,0,0.005323960471485903,0.02,1,0.10426338616502007
TX-216772,CUST-10038,2021-05-13 06:27:58,POS,Crypto,26.08,Yes,POS Terminal,Germany,Germany,6,0,0,1,2021-04-19 23:59:47,2010491.0,0,0.15825100301152642,1,0.0032725956073541306,0.12,0,0.11554540846257395
TX-218926,CUST-10038,2022-01-18 12:17:38,Online,Education,69.93,No,ATM Machine,Germany,Germany,12,0,0,0,2021-05-13 06:27:58,21620980.0,0,0.04817731222751569,0,0.008804720410071118,0.005,1,0.1036816521435249
TX-214809,CUST-10038,2022-01-20 06:43:06,Online,Utilities,44.38,No,Mobile,Germany,Germany,6,0,0,0,2022-01-18 12:17:38,152728.0,0,0.05375058015460671,0,0.005581327281007971,0.005,1,0.1025534645483528
TX-211749,CUST-10039,2021-01-24 15:28:14,Online,Retail,99.87,No,POS Terminal,USA,USA,15,0,0,0,,999999.0,0,0.051712422693323795,0,0.012581956820409693,0.02,1,0.1068036848871434
TX-206892,CUST-10039,2021-02-04 08:56:57,ATM,Retail,56.72,Yes,ATM Machine,USA,USA,8,0,0,1,2021-01-24 15:28:14,926923.0,0,0.07578012470226399,0,0.007138144158214985,0.02,0,0.10489835045537525
TX-212069,CUST-10039,2022-06-27 22:27:02,POS,Healthcare,18.03,Yes,POS Terminal,USA,USA,22,0,0,0,2021-02-04 08:56:57,43939805.0,0,0.039836154740438556,0,0.0022570059913479337,0.02,0,0.0031899520969717763
TX-206354,CUST-10039,2022-08-13 20:53:29,Online,Education,96.04,No,POS Terminal,USA,USA,20,0,0,0,2022-06-27 22:27:02,4055187.0,0,0.04156448464291428,0,0.012098763251552087,0.005,1,0.10483456713804323
TX-210844,CUST-10040,2021-03-31 20:01:17,Online,Food,49.45,No,Tablet,India,India,20,0,0,0,,999999.0,0,0.04445333963127987,0,0.006220959498790755,0.01,1,0.10337733582457678
TX-212207,CUST-10040,2021-05-01 16:27:56,Online,Entertainment,24.03,No,Tablet,India,India,16,0,0,0,2021-03-31 20:01:17,2665599.0,0,0.06065446267449787,0,0.0030139671958246024,0.03,1,0.10465488851853862
TX-209796,CUST-10040,2022-01-01 21:38:57,Online,Gambling,32.51,Yes,Tablet,India,India,21,0,0,0,2021-05-01 16:27:56,21186661.0,0,0.13421282632359774,0,0.004083805698151627,0.1,0,0.01342933199435307
TX-217175,CUST-10040,2022-10-14 20:11:45,Transfer,Retail,49.47,No,Tablet,India,India,20,0,0,0,2022-01-01 21:38:57,24705168.0,0,0.05070007809325599,0,0.006223482702805677,0.02,1,0.10457821894598199
TX-213733,CUST-10040,2022-10-27 00:42:14,ATM,Travel,117.61,Yes,ATM Machine,India,India,0,1,0,1,2022-10-14 20:11:45,1053029.0,0,0.1109938673145195,0,0.014820038781645709,0.05,0,0.191187013573576
TX-204331,CUST-10041,2021-01-20 04:50:23,Online,Travel,486.65,No,Laptop,USA,USA,4,1,0,0,,999999.0,0,0.08566945381719933,0,0.06137819926499067,0.05,1,0.20748236974274675
TX-209420,CUST-10041,2021-08-17 14:11:37,ATM,Education,14.51,Yes,ATM Machine,USA,USA,14,0,0,1,2021-01-20 04:50:23,18091274.0,0,0.06364260076354505,0,0.0018129220847216212,0.005,0,0.10123452272965258
TX-201915,CUST-10041,2022-02-27 13:07:18,Transfer,Education,136.9,No,Tablet,USA,USA,13,0,0,0,2021-08-17 14:11:37,16757741.0,0,0.04721303232758507,0,0.0172536690540382,0.005,1,0.10663878416891338
TX-218155,CUST-10042,2021-01-15 03:43:46,POS,Retail,18.09,Yes,POS Terminal,India,India,3,1,0,1,,999999.0,0,0.07789025128435476,0,0.0022645756033927004,0.02,0,0.18319260146118746
TX-218723,CUST-10042,2021-02-19 00:15:26,POS,Retail,47.14,Yes,POS Terminal,India,India,0,1,0,1,2021-01-15 03:43:46,3011500.0,0,0.08702920080236148,0,0.005929529435067238,0.02,0,0.18447533530227356
TX-217778,CUST-10042,2021-10-25 20:49:33,ATM,Travel,152.63,Yes,ATM Machine,India,India,20,0,0,0,2021-02-19 00:15:26,21501247.0,0,0.05876065097070429,0,0.019238169011774532,0.05,0,0.012733359154121087
TX-218506,CUST-10042,2021-12-02 18:59:12,Online,Entertainment,8.43,No,Tablet,India,India,18,0,0,1,2021-10-25 20:49:33,3276579.0,0,0.08955336677393066,0,0.0010458680641852638,0.03,1,0.20396605382246485
TX-215048,CUST-10042,2022-02-10 15:06:02,Online,Gaming,105.27,No,Laptop,India,India,15,0,0,0,2021-12-02 18:59:12,6034010.0,0,0.07310464526692956,0,0.013263221904438694,0.04,1,0.10944212766655355
TX-219008,CUST-10043,2021-11-21 19:45:15,POS,Education,8.1,Yes,POS Terminal,China,China,19,0,0,0,,999999.0,0,0.01745942504944334,0,0.001004235197939047,0.005,0,0.0009514823192786664
TX-208365,CUST-10043,2022-05-19 08:12:14,Online,Education,23.56,Yes,Mobile,China,China,8,0,0,0,2021-11-21 19:45:15,15424019.0,0,0.030060101465310803,0,0.00295467190147393,0.005,0,0.0016341351655158754
TX-219874,CUST-10044,2021-04-30 01:49:54,POS,Gambling,521.25,Yes,POS Terminal,India,India,1,1,0,1,,999999.0,0,0.15592507022382424,0,0.06574334221080613,0.1,0,0.21501016977378218
TX-207328,CUST-10044,2022-01-30 10:39:19,Transfer,Gaming,89.03,No,ATM Machine,India,India,10,0,0,0,2021-04-30 01:49:54,23791765.0,0,0.09162451738869089,0,0.011214380244321845,0.04,1,0.10872503308551265
TX-203179,CUST-10044,2022-02-08 08:37:08,Online,Utilities,78.56,No,ATM Machine,India,India,8,0,0,0,2022-01-30 10:39:19,770269.0,0,0.049434173552018866,0,0.009893482942510058,0.005,1,0.10406271902987853
TX-205432,CUST-10044,2022-08-16 06:27:34,Online,Food,2.19,Yes,ATM Machine,India,India,6,0,0,0,2022-02-08 08:37:08,16321826.0,0,0.039234005784797396,0,0.00025862841152952845,0.01,0,0.0012905199440353349
TX-211453,CUST-10044,2022-12-17 07:10:18,POS,Gaming,45.08,Yes,POS Terminal,India,India,7,0,0,1,2022-08-16 06:27:34,10629764.0,0,0.0900979442620062,0,0.005669639421530248,0.04,0,0.1067843737975356
TX-219556,CUST-10045,2022-12-14 20:35:36,ATM,Travel,77.52,Yes,ATM Machine,Germany,Germany,20,0,0,1,,999999.0,0,0.09452308627906204,0,0.009762276333734101,0.05,0,0.10941679671680694
TX-204824,CUST-10046,2021-04-09 23:50:32,POS,Entertainment,4.33,Yes,POS Terminal,India,India,23,0,0,1,,999999.0,0,0.07114730014926163,0,0.0005286112411262069,0.03,0,0.10378501393439418
TX-209981,CUST-10046,2021-05-23 10:21:59,Online,Crypto,264.26,No,Mobile,India,India,10,0,0,0,2021-04-09 23:50:32,3753087.0,0,0.1478909555017088,0,0.03332143222106295,0.12,1,0.12606250127737204
TX-208968,CUST-10046,2021-10-05 16:54:36,Online,Education,9.95,No,Mobile,India,India,16,0,0,0,2021-05-23 10:21:59,11687557.0,0,0.042138691133227366,0,0.001237631569319353,0.005,1,0.10103317104926178
TX-204631,CUST-10046,2021-10-26 05:32:05,POS,Gaming,19.6,Yes,POS Terminal,India,India,5,0,0,1,2021-10-05 16:54:36,1773449.0,0,0.09719734952243639,0,0.002455077506519329,0.04,0,0.10565927712728176
TX-210675,CUST-10046,2022-08-28 16:39:58,Transfer,Travel,74.15,No,Mobile,India,India,16,0,0,0,2021-10-26 05:32:05,26478473.0,0,0.07055785947441255,0,0.009337116457219708,0.05,1,0.10926799076002691
TX-208098,CUST-10047,2021-06-16 08:30:56,Online,Entertainment,53.33,Yes,POS Terminal,UK,UK,8,0,0,0,,999999.0,0,0.061818171891192084,0,0.006710461077685667,0.03,0,0.005948661377189983
TX-205485,CUST-10047,2021-12-13 23:44:29,Online,Food,9.51,No,POS Terminal,USA,UK,23,0,1,0,2021-06-16 08:30:56,15606813.0,0,0.09563441260437767,0,0.001182121080991064,0.01,1,0.2516137423783469
TX-219009,CUST-10047,2022-10-27 12:00:34,ATM,Travel,98.07,Yes,ATM Machine,UK,UK,12,0,0,1,2021-12-13 23:44:29,27432965.0,0,0.08921444097106086,0,0.01235486845906669,0.05,0,0.11032420396067336
TX-208897,CUST-10048,2021-03-05 03:12:00,Online,Utilities,52.54,No,Mobile,UK,UK,3,1,0,0,,999999.0,0,0.07187253890353729,0,0.00661079451909624,0.005,1,0.1829137780816837
TX-204443,CUST-10048,2021-04-29 19:34:43,Online,Utilities,224.73,No,Mobile,UK,UK,19,0,0,0,2021-03-05 03:12:00,4810963.0,0,0.0493501711862771,0,0.028334319485569165,0.005,1,0.11051701181994922
TX-218837,CUST-10048,2021-04-30 09:11:41,Transfer,Entertainment,154.37,No,Mobile,UK,UK,9,0,0,0,2021-04-29 19:34:43,49018.0,0,0.07502761830607424,0,0.019457687761072765,0.03,1,0.11041019071637548
TX-216358,CUST-10049,2021-04-30 17:27:01,Online,Crypto,844.2,No,ATM Machine,India,India,17,0,0,0,,999999.0,0,0.15408976050249748,0,0.10648677904176282,0.12,1,0.151670372664617
TX-214036,CUST-10049,2021-05-04 01:29:26,POS,Travel,135.0,Yes,POS Terminal,India,India,1,1,0,1,2021-04-30 17:27:01,288145.0,0,0.10561242985999385,0,0.017013964672620587,0.05,0,0.19195488763541724
TX-203452,CUST-10049,2021-08-03 12:58:36,Online,Gaming,308.28,No,ATM Machine,India,India,12,0,0,0,2021-05-04 01:29:26,7903750.0,0,0.08023124035893152,0,0.03887500425790678,0.04,1,0.11840625149026737
TX-208840,CUST-10049,2022-03-27 23:23:33,POS,Retail,8.51,Yes,POS Terminal,India,India,23,0,0,1,2021-08-03 12:58:36,20427897.0,0,0.07184071953807851,0,0.0010559608802449528,0.02,0,0.10276958630808573
TX-214329,CUST-10049,2022-06-07 20:58:46,ATM,Retail,7.52,Yes,ATM Machine,India,India,20,0,0,0,2022-03-27 23:23:33,6212113.0,0,0.03800166354467055,0,0.0009310622815063023,0.02,0,0.0027258717985272057
TX-215074,CUST-10049,2022-07-25 21:40:24,ATM,Entertainment,170.64,Yes,ATM Machine,India,India,21,0,0,0,2022-06-07 20:58:46,4149698.0,0,0.04531987691839208,0,0.021510314227212,0.03,0,0.011128609979524199
TX-212261,CUST-10050,2021-01-16 19:54:24,POS,Food,41.49,Yes,POS Terminal,Brazil,Brazil,19,0,0,0,,999999.0,0,0.025081895024419106,0,0.005216724300851708,0.01,0,0.003025853505298098
TX-209085,CUST-10050,2022-12-10 06:57:59,Online,Crypto,101.25,No,POS Terminal,Brazil,Brazil,6,0,0,0,2021-01-16 19:54:24,59828615.0,0,0.14643917979513138,0,0.012756057897439327,0.12,1,0.11886462026410377
TX-217088,CUST-10051,2021-03-07 02:27:43,Transfer,Healthcare,1014.8,No,Mobile,Canada,Canada,2,1,0,0,,999999.0,0,0.06973337630109001,0,0.12800970928904945,0.02,1,0.2272033982511673
TX-203955,CUST-10051,2021-06-20 12:07:05,Online,Food,23.67,No,Mobile,Canada,Canada,12,0,0,0,2021-03-07 02:27:43,9106762.0,0,0.03992750723830256,0,0.0029685495235560024,0.01,1,0.10223899233324461
TX-206772,CUST-10051,2021-08-27 21:47:29,Transfer,Food,40.62,Yes,Mobile,Canada,Canada,21,0,0,0,2021-06-20 12:07:05,5910024.0,0,0.054834660939834086,0,0.005106964926202591,0.01,0,0.0029874377241709063
TX-218989,CUST-10051,2021-10-10 12:24:33,Online,Travel,444.07,Yes,POS Terminal,Canada,Canada,12,0,0,1,2021-08-27 21:47:29,3767824.0,0,0.10814090099978725,0,0.05600629791722125,0.05,0,0.12560220427102745
TX-206539,CUST-10051,2022-07-21 09:23:38,ATM,Utilities,33.5,Yes,ATM Machine,Canada,Canada,9,0,0,1,2021-10-10 12:24:33,24526745.0,0,0.06418225097101024,0,0.004208704296890278,0.005,0,0.10207304650391161
TX-211888,CUST-10052,2021-01-05 18:52:26,ATM,Retail,239.04,Yes,ATM Machine,China,China,18,0,0,1,,999999.0,0,0.07111216738493496,0,0.03013967195824602,0.02,0,0.11294888518538611
TX-214775,CUST-10052,2021-04-16 02:14:10,POS,Entertainment,44.98,Yes,POS Terminal,China,China,2,1,0,1,2021-01-05 18:52:26,8666504.0,0,0.09244380788609118,0,0.005657023401455637,0.03,0,0.1855799581905095
TX-208413,CUST-10052,2021-06-27 17:30:05,ATM,Travel,340.33,Yes,ATM Machine,China,China,17,0,0,1,2021-04-16 02:14:10,6275755.0,0,0.09453634382276276,0,0.042918438691819646,0.05,0,0.12102145354213689
TX-219077,CUST-10052,2021-06-30 18:33:10,Online,Retail,258.93,No,Tablet,China,China,18,0,0,0,2021-06-27 17:30:05,262985.0,0,0.057725238203510096,0,0.03264899835108618,0.02,1,0.11382714942288016
TX-205275,CUST-10052,2021-10-14 14:02:38,POS,Utilities,2.19,Yes,POS Terminal,China,China,14,0,0,1,2021-06-30 18:33:10,9142168.0,0,0.050161883762041004,0,0.00025862841152952845,0.005,0,0.10069051994403534
TX-202682,CUST-10052,2021-12-11 04:51:32,Online,Crypto,67.92,No,Tablet,China,China,4,1,0,0,2021-10-14 14:02:38,4978134.0,0,0.16649337323255048,1,0.008551138406571433,0.12,1,0.19739289844229999
TX-202874,CUST-10052,2022-05-26 18:23:27,POS,Gaming,197.03,Yes,POS Terminal,China,China,18,0,0,1,2021-12-11 04:51:32,14391115.0,0,0.09416374852597494,0,0.02483968192490188,0.04,0,0.11349388867371565
TX-203985,CUST-10053,2021-05-09 01:12:56,POS,Crypto,395.74,Yes,POS Terminal,Singapore,Singapore,1,1,0,0,,999999.0,0,0.1465546660910862,0,0.049908975415161684,0.12,0,0.11186814139530658
TX-213423,CUST-10053,2022-02-21 10:28:18,Transfer,Utilities,5.93,No,ATM Machine,Singapore,Singapore,10,0,0,1,2021-05-09 01:12:56,24916522.0,0,0.08816815997691112,0,0.0007304675623199851,0.005,1,0.200855663646812
TX-216184,CUST-10054,2021-01-17 12:21:41,Online,Food,21.37,No,Laptop,UK,UK,12,0,0,0,,999999.0,0,0.044306110499992876,0,0.002678381061839946,0.01,1,0.10213743337164399
TX-219107,CUST-10054,2021-03-23 09:57:41,Online,Retail,9.56,No,Laptop,UK,UK,9,0,0,0,2021-01-17 12:21:41,5607360.0,0,0.050880391110514046,0,0.0011884290910283697,0.02,1,0.10281595018185993
TX-211407,CUST-10054,2021-05-25 14:19:25,Transfer,Retail,341.6,Yes,Laptop,UK,UK,14,0,0,0,2021-03-23 09:57:41,5458904.0,0,0.054430973469625235,0,0.04307866214676721,0.02,0,0.017477531751368524
TX-213358,CUST-10055,2021-01-22 18:39:54,POS,Utilities,230.28,Yes,POS Terminal,China,China,18,0,0,1,,999999.0,0,0.06191941779452468,0,0.029034508599710084,0.005,0,0.11076207800989854
TX-203045,CUST-10055,2022-02-28 12:31:45,Online,Travel,664.56,No,Laptop,China,China,12,0,0,0,2021-01-22 18:39:54,34710711.0,0,0.07758674988169688,0,0.08382336057973136,0.05,1,0.13533817620290597
TX-217222,CUST-10056,2021-02-27 09:58:12,ATM,Food,20.14,Yes,ATM Machine,India,India,9,0,0,1,,999999.0,0,0.06510212713183977,0,0.002523204014922229,0.01,0,0.1020831214052228
TX-215654,CUST-10056,2022-07-30 13:09:11,POS,Entertainment,288.77,Yes,POS Terminal,India,India,13,0,0,1,2021-02-27 09:58:12,44766659.0,0,0.061078156042128046,0,0.03641361874135014,0.03,0,0.11634476655947255
TX-218979,CUST-10056,2022-11-14 22:45:02,POS,Travel,11.99,Yes,POS Terminal,India,India,22,0,0,1,2022-07-30 13:09:11,9279351.0,0,0.08014077241552772,0,0.0014949983788414205,0.05,0,0.1065232494325945
TX-206360,CUST-10057,2021-08-28 04:58:27,Online,Retail,159.4,No,POS Terminal,India,India,4,1,0,0,,999999.0,0,0.07090689551475772,0,0.020092273570825707,0.02,1,0.18943229574978904
TX-200596,CUST-10057,2022-03-01 02:52:59,POS,Travel,108.4,Yes,POS Terminal,India,India,2,1,0,0,2021-08-28 04:58:27,15976472.0,0,0.07265740355115392,0,0.013658103332774025,0.05,0,0.09078033616647091
TX-205603,CUST-10057,2022-05-08 20:20:07,POS,Food,1.99,Yes,POS Terminal,India,India,20,0,0,0,2022-03-01 02:52:59,5938028.0,0,0.023949868148276987,0,0.00023339637138030617,0.01,0,0.001281688729983107
TX-201526,CUST-10058,2022-01-28 14:40:54,POS,Gaming,31.89,Yes,POS Terminal,India,India,14,0,0,1,,999999.0,0,0.08715562513713275,0,0.004005586373689038,0.04,0,0.10620195523079116
TX-217777,CUST-10058,2022-02-27 03:49:29,POS,Travel,40.82,Yes,POS Terminal,India,India,3,1,0,1,2022-01-28 14:40:54,2552915.0,0,0.09594806487591834,0,0.005132196966351813,0.05,0,0.18779626893822315
TX-211063,CUST-10058,2022-08-05 15:18:41,Online,Retail,34.38,No,Tablet,India,India,15,0,0,0,2022-02-27 03:49:29,13778952.0,0,0.047996333671269244,0,0.004319725273546856,0.02,1,0.10391190384574141
TX-203573,CUST-10059,2021-09-15 03:34:24,Online,Retail,9.97,No,POS Terminal,India,India,3,1,0,0,,999999.0,0,0.06373446738898376,0,0.0012401547733342756,0.02,1,0.182834054170667
TX-202077,CUST-10060,2021-03-09 03:13:10,Online,Retail,292.14,No,ATM Machine,India,India,3,1,0,0,,999999.0,0,0.07373154473493886,0,0.03683877861786454,0.02,1,0.19529357251625262
TX-213445,CUST-10060,2022-04-14 12:43:48,ATM,Education,36.11,Yes,ATM Machine,India,India,12,0,0,0,2021-03-09 03:13:10,34680638.0,0,0.04064303449233888,0,0.004537982420837628,0.005,0,0.0021882938472931697
TX-206755,CUST-10060,2022-06-26 17:30:07,Online,Retail,50.28,No,POS Terminal,China,India,17,0,1,0,2022-04-14 12:43:48,6324379.0,0,0.1051015290541947,0,0.006325672465410027,0.02,1,0.25461398536289354
TX-213058,CUST-10060,2022-08-11 03:20:11,Transfer,Entertainment,10.64,No,ATM Machine,Canada,India,3,1,1,0,2022-06-26 17:30:07,3923404.0,0,0.14382254780364204,0,0.0013246821078341702,0.03,1,0.334063638737742
TX-205871,CUST-10060,2022-12-10 01:09:47,Transfer,Utilities,28.86,No,POS Terminal,India,India,1,1,0,0,2022-08-11 03:20:11,10446576.0,0,0.08023035490273392,0,0.0036233209654283204,0.005,1,0.1818681623378999
TX-204044,CUST-10061,2021-01-05 14:55:43,POS,Food,5.33,Yes,POS Terminal,India,India,14,0,0,1,,999999.0,0,0.04233972964937918,0,0.0006547714418723183,0.01,0,0.10142917000465532
TX-207013,CUST-10061,2021-03-20 15:51:07,Online,Crypto,94.71,No,Mobile,India,India,15,0,0,0,2021-01-05 14:55:43,6396924.0,0,0.1531005631761274,0,0.011930970184559757,0.12,1,0.11857583956459591
TX-219268,CUST-10061,2021-08-30 07:17:42,Transfer,Travel,63.48,No,Mobile,India,India,7,0,0,0,2021-03-20 15:51:07,14052395.0,0,0.0781645521969881,0,0.007990987115258698,0.05,1,0.10879684549034055
TX-213130,CUST-10061,2022-10-30 17:15:21,Online,Travel,31.26,No,Mobile,India,India,17,0,0,0,2021-08-30 07:17:42,36842259.0,0,0.08046526383757552,0,0.0039261054472189885,0.05,1,0.10737413690652665
TX-219529,CUST-10062,2021-08-16 11:35:20,POS,Retail,15.16,Yes,POS Terminal,Australia,Australia,11,0,0,1,,999999.0,0,0.05932426557547788,0,0.0018949262152065938,0.02,0,0.10306322417532231
TX-212455,CUST-10062,2022-07-22 16:25:20,Transfer,Travel,16.31,No,Tablet,Australia,Australia,16,0,0,0,2021-08-16 11:35:20,29393400.0,0,0.07853145095161851,0,0.002040010446064622,0.05,1,0.10671400365612263
TX-209902,CUST-10062,2022-09-10 12:43:47,Online,Retail,16.06,No,Tablet,Australia,Australia,12,0,0,0,2022-07-22 16:25:20,4306707.0,0,0.05113841604539508,0,0.0020084703958780942,0.02,1,0.10310296463855734
TX-212578,CUST-10063,2021-02-08 09:08:11,Online,Travel,640.28,No,Laptop,India,India,9,0,0,0,,999999.0,0,0.0775230263916626,0,0.08076019090561577,0.05,1,0.13426606681696554
TX-214154,CUST-10063,2021-04-10 09:45:21,POS,Healthcare,10.59,Yes,POS Terminal,India,India,9,0,0,1,2021-02-08 09:08:11,5272630.0,0,0.05954716605831118,0,0.0013183740977968646,0.02,0,0.1028614309342289
TX-200418,CUST-10063,2021-11-16 04:47:23,POS,Food,17.17,Yes,POS Terminal,India,India,4,1,0,1,2021-04-10 09:45:21,18990122.0,0,0.06805753694514864,0,0.0021485082187062783,0.01,0,0.1819519778765472
TX-205947,CUST-10063,2021-12-31 01:49:20,Online,Education,16.53,Yes,Laptop,India,India,1,1,0,0,2021-11-16 04:47:23,3877317.0,0,0.0701248506179358,0,0.002067765690228767,0.005,0,0.08132371799158007
TX-211358,CUST-10064,2021-03-15 01:38:35,POS,Gaming,42.37,Yes,POS Terminal,India,India,1,1,0,0,,999999.0,0,0.08269759271136701,0,0.0053277452775082855,0.04,0,0.0866647108471279
TX-206728,CUST-10064,2021-05-01 16:01:22,Online,Gaming,13.98,No,POS Terminal,India,India,16,0,0,0,2021-03-15 01:38:35,4112567.0,0,0.088623803490467,0,0.0017460571783261822,0.04,1,0.10541112001241416
TX-217355,CUST-10064,2021-10-20 05:09:03,POS,Travel,205.9,Yes,POS Terminal,India,India,5,0,0,0,2021-05-01 16:01:22,14821661.0,0,0.047614909483075445,0,0.02595872290551989,0.05,0,0.01508555301693196
TX-215241,CUST-10065,2021-02-16 05:47:16,Transfer,Utilities,31.11,No,Laptop,UK,UK,5,0,0,0,,999999.0,0,0.0627788006618955,0,0.003907181417107071,0.005,1,0.10196751349598748
TX-209096,CUST-10065,2022-07-28 02:38:18,POS,Healthcare,6.77,Yes,POS Terminal,UK,UK,2,1,0,1,2021-02-16 05:47:16,45521462.0,0,0.08230950499164279,0,0.0008364421309467187,0.02,0,0.18269275474583135
TX-216677,CUST-10066,2021-02-13 03:42:15,POS,Utilities,36.13,Yes,POS Terminal,India,India,3,1,0,1,,999999.0,0,0.07478852960048891,0,0.004540505624852551,0.005,0,0.1821891769686984
TX-203795,CUST-10066,2021-08-19 20:39:55,Online,Crypto,191.11,No,Mobile,India,India,20,0,0,0,2021-02-13 03:42:15,16217860.0,0,0.15970365191499675,1,0.024092813536484903,0.12,1,0.12283248473776971
TX-217682,CUST-10066,2022-03-02 06:53:59,POS,Retail,27.22,Yes,POS Terminal,India,India,6,0,0,1,2021-08-19 20:39:55,16798444.0,0,0.06532070479275012,0,0.003416418236204698,0.02,0,0.10359574638267165
TX-219022,CUST-10066,2022-05-24 04:10:48,POS,Retail,5.2,Yes,POS Terminal,India,India,4,1,0,0,2022-03-02 06:53:59,7161409.0,0,0.05300719935059326,0,0.0006383706157753238,0.02,0,0.08262342971552136
TX-200133,CUST-10066,2022-07-12 22:27:30,Transfer,Utilities,33.21,No,Mobile,India,India,22,0,0,0,2022-05-24 04:10:48,4299402.0,0,0.057444183224454444,0,0.004172117838673906,0.005,1,0.10206024124353588
TX-215967,CUST-10066,2022-10-07 02:39:40,Transfer,Education,22.5,No,Mobile,India,India,2,1,0,0,2022-07-12 22:27:30,7445530.0,0,0.06961561987605773,0,0.002820942088683052,0.005,1,0.18158732973103908
